review_id,company_name,job_title,company_id,job_title_id,review,attrition_level
1820732,Apple,Apple Employee,291,1,"""Great place to work at, people is the core of the company.""",high
1820674,Apple,Apple Employee,291,1,"""Your review should be helpful to people researching companies.""",high
1818890,Apple,Apple Employee,291,1,"""Good working environment, helpful managers, peaceful environment.""",high
1818106,Apple,Apple Employee,291,1,"""I've worked with Apple for about seven months. I really enjoy working for the company and helping the customer with troubleshooting and doing a diagnostic on their devices to make sure we find a solution to the customer needed.
Fast peace environment and making sure every customer gets support doing their visit to the store.""",high
1817996,Apple,Apple Employee,291,1,"""I've worked for Apple for 5 years and have enjoyed all of the learning opportunities that I have been presented.""",high
1817439,Apple,Apple Employee,291,1,"""I love the company values they align with my own personal vales. Enriching lives of customers and the greater team.""",high
1815826,Apple,Apple Employee,291,1,"""Apple was an awesome place to work. I have no complaints. The only reason I left was because I wanted to expand outside of the sector of just selling products... but rather creating them as well. I'd love to program for them in the future!""",high
1814246,Apple,Product Specialist,291,10655,"""I had only worked at apple for about 3 or 4 months. This company has taught me so many skills and I felt like I developed great confidence as well as great leadership skills through this company. They are all amazing people and have so much passion and strength within themselves. Great company!""",high
1813395,Apple,Apple Employee,291,1,"""I wish to not review the company at this time.""",high
1812600,Apple,DevOps Engineer,291,139822,"""I have worked at Apple as a contractor for 5 years. I have gained lot of experience around various DevOps technologies especially monitoring.""",high
1812599,Apple,Apple Employee,291,1,"""Great company and mission. Everyone is smart and laser focused. Privilege to be working at Apple for the past years.""",high
1812586,Apple,Apple Employee,291,1,"""Excellent company to work with. Opportunity which can take you to next level""",high
1811631,Apple,Apple Employee,291,1,"""I’ve worked for Apple for over a year and has the culture and management support that has helped me to accelerate within the company and to be a better person outside of work.""",high
1810757,Apple,Creative Media Manager,291,41118,"""Great company but a challenge to move anywhere.""",high
1809914,Apple,Apple Employee,291,1,"""like it. great company to work in. why should am I telling this to you? =\""",high
1809894,Apple,Engineering Program Manager,291,13829,"""great company, lots of room for growth. lots of autonomy.""",high
1809843,Apple,Technical Expert,291,22498,"""Excellent work environment with good benefits and compensation for employees of all levels. Good leadership and strong support from corporate.""",high
1806700,Apple,Apple Employee,291,1,"""I've worked at Apple as an intern. My team is set up as a start up company, therefore, we can have open conversation about the project we're working on without being criticized.""",high
1806678,Apple,Software Engineer,291,13,"""Apple Inc is a brilliant lace to work and grow your carrier.""",high
1805802,Apple,Apple Employee,291,1,"""I've worked at Apple for 8 months and really enjoyed the technical challenges presented to me in my job.""",high
1805290,Apple,Apple Employee,291,1,"""Apple was great to work for. I learned a lot and found out about the best practices in the industry.""",high
1805245,Apple,Machine Learning Intern,291,142680,"""I've interned at Apple Siri for the past 4 months, dealing with translation and comprehension tasks regarding Siri. The team is competitive and I delivered my job excellently. Now I'm looking for a competitive environment to turn my ML skills into wonderful products.""",high
1805233,Apple,Data Collection Analyst,291,141692,"""I love a challenge, and as a self-motivated learner, I really enjoy going above and beyond when it comes to tackling new tasks and learning new skills. In my past sales job, we had a client for whom English was not their first language. I enrolled in online language classes on my off time and learned enough to become conversationally fluent with them. Not only were they touched by my ability to communicate with them in their native tongue, but my new language skill opened up a whole new channel for my sales team and we were able to increase our inbound marketing by 24%. I know this job requires someone who is open to learning and I’m not only open, I’m excited to continue to do so.""",high
